mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.31680480639139813,0.019966122527724676,0.029114405314127605,0.015836445664015094,20,2,2,50,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-0.6126212743641295,-0.07419237087059694,-0.08998766084963905,-0.2589337686947885,0.2501779520612353,39
0.2199875513712565,0.0017145198211710117,0.013679424921671549,0.00048150107590755,20,2,2,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.4552923695481168,-0.019802883737908505,-0.08998766084963905,-0.1883609713785548,0.190911417907405,4
0.9676551024119059,0.3659845728035584,0.045495033264160156,0.01973766230410105,20,2,2,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.5601783060921253,-0.12858185800328537,-0.08998766084963905,-0.25958260831501656,0.21313643229171902,41
0.10894099871317546,0.0032007325016578094,0.010211626688639322,0.0007208959491957269,20,2,5,50,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-0.4552923695481168,-0.07419237087059694,-0.11625242376167844,-0.21524572139346407,0.17060491782675918,14
0.21094322204589844,0.0034566125458269223,0.014135917027791342,0.0009913983561519355,20,2,5,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.4552923695481168,-0.12858185800328537,-0.10312004230565863,-0.2289980899523536,0.16035149255719255,23
0.9468830426534017,0.3583157682394727,0.04500317573547363,0.019689185661642274,20,2,5,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.6126212743641295,-0.019802883737908505,-0.08998766084963905,-0.24080393965055902,0.2644712631266181,27
0.22495237986246744,0.10659863984135749,0.02016441027323405,0.010353889711430926,20,2,10,50,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-0.507735337820121,-0.019802883737908505,-0.14251718667371804,-0.22335180274391586,0.20723609129538678,15
0.4547390143076579,0.17181029491546995,0.031483729680379234,0.014024761855807056,20,2,10,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-0.507735337820121,-0.12858185800328537,-0.14251718667371804,-0.2596114608323748,0.17554228758309853,42
0.4352516333262126,0.010460116179491044,0.023253997166951496,0.000860397836933327,20,2,10,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-0.507735337820121,-0.12858185800328537,-0.05059051648157964,-0.22896923743499534,0.19967234223603483,22
0.10841210683186848,0.004441942988731497,0.008169174194335938,0.00010293573168781047,20,4,2,50,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-0.6126212743641295,-0.12858185800328537,-0.08998766084963905,-0.27706359773901795,0.23779766437038558,49
0.20822485287984213,0.006342045962074789,0.013033072153727213,0.00026256343889393384,20,4,2,100,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.507735337820121,-0.23736083226866223,-0.14251718667371804,-0.2958711189208338,0.15473345838309324,61
0.4291212558746338,0.0010139768291620697,0.022065162658691406,0.0009249594553866244,20,4,2,200,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.507735337820121,-0.23736083226866223,-0.14251718667371804,-0.2958711189208338,0.15473345838309324,61
0.11292624473571777,0.006315401172893349,0.009623845418294271,0.0012423262960784321,20,4,5,50,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-0.5601783060921253,-0.23736083226866223,-0.14251718667371804,-0.3133521083448352,0.178775852579374,75
0.5641352335611979,0.06544535347917478,0.04204916954040527,0.0036764349969851855,20,4,5,100,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-0.507735337820121,-0.23736083226866223,-0.19504671249779704,-0.3133809608621934,0.13851074342212338,76
0.5142883459726969,0.10967557094838896,0.023784796396891277,0.0010366676212451443,20,4,5,200,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-0.507735337820121,-0.23736083226866223,-0.14251718667371804,-0.2958711189208338,0.15473345838309324,61
0.10887662569681804,0.0019891395778852475,0.007964849472045898,0.00032560093662150345,20,4,10,50,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-0.507735337820121,-0.23736083226866223,-0.08998766084963905,-0.2783612769794741,0.17299144054629176,55
0.20592188835144043,0.00756974792719148,0.015359719594319662,0.002625166835653663,20,4,10,100,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-0.507735337820121,-0.23736083226866223,-0.14251718667371804,-0.2958711189208338,0.15473345838309324,61
0.4189230600992839,0.01209454939452048,0.02365597089131673,0.001866476281660664,20,4,10,200,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-0.507735337820121,-0.23736083226866223,-0.14251718667371804,-0.2958711189208338,0.15473345838309324,61
