mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.4448677698771159,0.021248530958623054,0.022626479466756184,0.0003603883976888722,30,1,2,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.5601783060921253,-0.019802883737908505,-0.15564956812973763,-0.24521025265325713,0.22951722728423615,30
0.3130064010620117,0.007234294148378191,0.024121522903442383,0.0008043394145728506,30,1,5,50,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-0.507735337820121,0.034586603394780036,-0.06372289793759944,-0.17895721078764681,0.2359201589864554,2
0.6209570566813151,0.016720766492265848,0.027212142944335938,0.009445448747052512,30,1,5,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.6126212743641295,-0.019802883737908505,-0.14251718667371804,-0.2583137815919187,0.2554930522371115,35
0.490170955657959,0.14678114277568088,0.02103583017985026,0.004853311422653945,30,1,5,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.507735337820121,-0.12858185800328537,-0.15564956812973763,-0.2639889213177147,0.17270862148176203,46
0.105683167775472,0.0014885371977173063,0.007934967676798502,0.0005061060709181033,30,1,10,50,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-0.5601783060921253,-0.07419237087059694,-0.16878194958575743,-0.26771754218282656,0.21037549115836635,48
0.20850539207458496,0.0012842226083830026,0.012610356012980143,0.000462399719969416,30,1,10,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.507735337820121,-0.12858185800328537,-0.14251718667371804,-0.2596114608323748,0.17554228758309853,37
0.4108278751373291,0.004201191653669033,0.022682666778564453,0.0007229921449197078,30,1,10,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.5601783060921253,-0.019802883737908505,-0.10312004230565863,-0.22770041071189748,0.23754522434728112,20
0.11577788988749187,0.013792873560797664,0.00802008310953776,0.00016311749761399128,30,2,2,50,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-0.4552923695481168,-0.12858185800328537,-0.24757623832187603,-0.2771501552910927,0.135008399768676,51
0.22469441095987955,0.005698639542915069,0.013344367345174154,0.000388394638845153,30,2,2,100,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.507735337820121,-0.019802883737908505,-0.14251718667371804,-0.22335180274391586,0.20723609129538678,12
0.47444764773050946,0.04074227677686095,0.02562554677327474,0.00265401655507143,30,2,2,200,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.4552923695481168,-0.019802883737908505,-0.19504671249779704,-0.22338065526127412,0.17891316757429732,15
0.11799399058024089,0.012574209932050892,0.01205293337504069,0.0037001265482432787,30,2,5,50,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-0.507735337820121,0.034586603394780036,-0.18191433104177723,-0.2183543551557061,0.22289635633158061,11
0.21209939320882162,0.007224552698288354,0.013456424077351889,0.001294223252760287,30,2,5,100,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.507735337820121,0.08897609052746847,-0.20817909395381662,-0.2089794470821564,0.24360707789936736,8
0.45317665735880536,0.013967910971235906,0.019976218541463215,0.005242273818474391,30,2,5,200,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.6650642426361337,-0.019802883737908505,-0.14251718667371804,-0.2757947710159201,0.2797769840281906,49
